*ItemID,*ItemName,*Price,*CategoryName,AvailabilitySchedule,*AvailableStatus,Description,Photo1,Photo2,Photo3,Photo4,OptionGroup1,OptionGroup2,OptionGroup3,OptionGroup4,OptionGroup5,StoreID
THITE2024040707214483215,นมมรกต (เย็น/ปั่น),41,"นม (เย็น, ปั่น)",All opening hours,AVAILABLE,"นมสดมรกต, สีสันใหม่ของความหวาน, ชวนลิ้มลอง!",https://food-cms.grab.com/item/THITE2024040707214483215/photos/menueditor_item_4d31c5b5c9da45d3bb119bb80ba5ddae_1772959343490997731.jpg,,,,ประเภท##1-1##เย็น:0#ปั่น (สูตรเข้ม):18,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
THITE2025030517370006186,กาแฟสด คาราเมลมัคคิอาโต้ เย็น 16 ออนซ์,56,* กาแฟสดนมนุ่มละมุน,All opening hours,AVAILABLE,คาราเมลมัคคิอาโต้เย็น – กาแฟเอสเปรสโซ่เข้มข้น ผสมกับนมสดเย็นนุ่มละมุน และราดด้วยซอสคาราเมลหอมหวาน ให้รสชาติที่หอมมัน กลมกล่อม และมีเลเยอร์กาแฟที่ชัดเจน ดื่มง่าย สดชื่น เหมาะสำหรับคนที่ชอบความหอมหวานของคาราเมลผสานกับกาแฟ,https://food-cms.grab.com/item/THITE2025030517370006186/photos/menueditor_item_e61460b2ec644dfb9e62b772a6431a03_1741196160850716760.jpg,,,,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,กาแฟ##1-1##ไม่เพิ่ม:0#เพิ่มช็อตกาแฟ:14,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
THITE2025052911173620595,น้ำเต้าหู้โอวัลติน (เย็น/ปั่น),34,"เบาเบากับน้ำเต้าหู้ (เย็น, ปั่น)",All opening hours,UNAVAILABLE_PERMANENTLY,น้ำเต้าหู้หอมถั่วผสมรสช็อกโกแลตกลมกล่อม ดื่มง่าย หวานนิด ๆ หรือเลือกไม่หวานก็ได้,https://food-cms.grab.com/item/THITE2025052911173620595/photos/menueditor_item_ac156e0da262409797f5312874def3b2_1748517426475406658.jpg,,,,ประเภท##1-1##เย็น:0#ปั่น (สูตรเข้ม):18,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
THITE2025041914183022301,บุกน้ำตาล,14,ท๊อปปิ้ง,All opening hours,AVAILABLE,"บุกน้ำตาล
เนื้อบุกหนึบแน่น เคลือบน้ำตาลหอมหวานพอดี เคี้ยวสนุก เพิ่มความกลมกล่อมให้เครื่องดื่มแบบคลาสสิก",https://food-cms.grab.com/item/THITE2025041914183022301/photos/menueditor_item_4188abb37667411383fe3b9c82539f3b_1745072265561054119.jpg,,,,,,,,,3-C6J1BCNXTYKTLX
THITE2024040707212092808,นมสดเฮเซลนัท (เย็น/ปั่น),49,"นม (เย็น, ปั่น)",All opening hours,AVAILABLE,"นมสดหอมเฮเซลนัทเข้มข้น, รสชาติหวานมัน, จัดส่งทันที!",https://food-cms.grab.com/item/THITE2024040707212092808/photos/menueditor_item_9a0ac5cd8d384aa6b4cae71d086d955e_1772959792025147782.jpg,,,,ประเภท##1-1##เย็น:0#ปั่น (สูตรเข้ม):18,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
THITE2025082707425593276,ปังมันม่วง อบสด โฮมเมด,27,เบเกอรี่ & ไอศครีม,All opening hours,UNAVAILABLE_PERMANENTLY,ปังมันม่วงอบสดโฮมเมด แป้งนุ่มหนึบผสมแป้งข้าวเหนียว หอมมันเนยแท้ สอดไส้มันม่วงเนื้อแน่น หวานละมุนจากธรรมชาติ อบสดใหม่ทุกวัน อร่อยกำลังดี ทานเล่นก็เพลิน คู่กับเครื่องดื่มก็ลงตัว,https://food-cms.grab.com/item/THITE2025082707425593276/photos/menueditor_item_bbad8e691caf4ad8b116bb2cd48c4239_1756280526370469155.jpg,,,,โปรโมชั่น ปังมันม่วง##1-1##สุดคุ้ม เพิ่มอีก 1 ชิ้น แบบเดียวกัน:18#ไม่เพิ่ม:0,,,,,3-C6J1BCNXTYKTLX
THITE2024040707295087456,ชามะนาว,34,ชา,All opening hours,AVAILABLE,"ชามะนาวสดชื่น, รสชาติคมชัด, จัดส่งไวเพื่อความเย็นฉ่ำ!",https://food-cms.grab.com/item/THITE2024040707295087456/photos/menueditor_item_1324d34bc9aa43da9e25ebdfedb1b113_1772892593999460117.jpg,,,,ช็อตมะนาว##1-1##ไม่เพิ่ม:0#เพิ่ม 1 ช็อต:11,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
THITE2025041907163643607,มัทฉะลาเต้ (Matcha Latte),56,มัทฉะแท้,All opening hours,AVAILABLE,มัทฉะแท้เข้มข้น 100% จากใบชาเขียวคุณภาพ ตีสดใหม่ทุกแก้ว ราดบนนมสดเย็นจัด ให้เลเยอร์สีสวย ดื่มแล้วสดชื่น หอมละมุน ไม่หวานเลี่ยน เหมาะทั้งสายชาเขียวแท้และคนรักสุขภาพ,https://food-cms.grab.com/item/THITE2025041907163643607/photos/menueditor_item_92d18c8598674627ae1cb1ca7bd73b0d_1747106584531475631.jpeg,,,,ประเภท##1-1##เย็น:0#ปั่น (สูตรเข้ม):18,ช็อตมัทฉะ##1-1##ไม่เพิ่ม:0#เพิ่มช็อตมัทฉะ 1 กรัม:11#เพิ่มช็อตมัทฉะ 2 กรัม:20,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,3-C6J1BCNXTYKTLX
THITE2024040707304376427,ชาลิ้นจี่,27,ชา,All opening hours,AVAILABLE,"ชาลิ้นจี่หวานหอม, เพลิดเพลินกับทุกช่วงเวลา, สั่งง่ายผ่านแอพ!",https://food-cms.grab.com/item/THITE2024040707304376427/photos/menueditor_item_9d9624e84fb545ef84504933b39823af_1772891211318508100.jpg,,,,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,,3-C6J1BCNXTYKTLX
THITE2024040706364776567,เนสกาแฟ (เย็น/ปั่น),34,"กาแฟ (เย็น, ปั่น)",All opening hours,AVAILABLE,"เนสกาแฟ หอมกรุ่น, เติมพลังทุกเช้า, ส่งตรงถึงคุณ!",https://food-cms.grab.com/item/THITE2024040706364776567/photos/menueditor_item_999e54d08d44470b92605473a34b84f4_1772947892635894464.jpg,,,,ประเภท##1-1##เย็น:0#ปั่น (สูตรเข้ม):18,ท็อปปิ้ง##1-12##ไม่เพิ่ม:0#เจลลี่ผลไม้:8#ไข่มุก:8#วุ้นกบไต้หวัน:9#เฉาก๊วยหนึบเนื้อแน่น:15#บุกน้ำตาล:15#บุกน้ำผึ้ง:15#บุกบราวน์ชูก้า:15#อโลเวร่าในน้ำองุ่นขาว:23#ซอสบราวน์ชูก้า:23#ช็อคขูด:26#ชีส:37,ความหวาน##1-1##ไม่หวาน 0%:0#หวานน้อยมาก 25%:0#หวานน้อย 50%:0#หวานปกติ 100%:0#หวานมาก 125%:0#หวานมาก 150%:0#หวานมาก 200%:0,แยกน้ำแข็ง##0-1##แยกน้ำแข็ง:11,,3-C6J1BCNXTYKTLX
